species,presence,x,y,key,datasetKey,date,accuracy,source
Bromus rubens,1,-116.76196,32.99164,3125022989,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2010-05-04T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.8475,33.39417,3125023983,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2010-05-01T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.59527,33.38151,3125154998,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2010-05-14T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.24444,32.84028,3125021982,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2010-05-07T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.517082,39.952634,4404890731,b8811bf9-abcf-4600-9245-eda1017c3978,2010-05-07T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.41779,34.90709,2430360254,9781ce05-2379-4a10-ab3b-c91346510df8,2010-05-13T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.38393,34.9152,2430394453,9781ce05-2379-4a10-ab3b-c91346510df8,2010-05-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.51868,34.14984,2430553695,9781ce05-2379-4a10-ab3b-c91346510df8,2010-05-31T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.01056,38.71361,1230514910,7f5260c2-f762-11e1-a439-00145eb45e9a,2010-05-12T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.466111,34.376945,3946855301,e053ff53-c156-4e2e-b9b5-4462e9625424,2010-05-25T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.89469,33.33981,2422494276,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2010-06-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.4224,32.6019,3059704620,b0515413-6d32-490a-83a0-f8c08f002c70,2010-06-12T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.79431,33.06109,3125027962,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2010-06-03T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.18661,34.13833,2422452660,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-02-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.45012,34.95736,2430066204,9781ce05-2379-4a10-ab3b-c91346510df8,2009-03-16T00:00:00Z,300,GBIF
Bromus rubens,1,-119.436056,34.945194,2430199844,9781ce05-2379-4a10-ab3b-c91346510df8,2009-03-30T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.42877,34.96286,2430287459,9781ce05-2379-4a10-ab3b-c91346510df8,2009-03-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-115.58023,34.5282,2422455118,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-03-14T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.28333,34.83333,2422457986,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-03-23T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.25167,34.81333,2422458106,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-03-25T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.88778,34.16278,2422462174,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-03-10T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.883598,34.418293,2270248605,62cccd4d-eafc-4287-a070-5701aa6ef4a2,2009-03-11T00:00:00Z,250,GBIF
Bromus rubens,1,-116.845167,36.861,3091243473,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2009-03-27T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.752361,34.497611,3091225393,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2009-03-29T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.06972,33.32889,3125158971,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-03-12T00:00:00Z,80,GBIF
Bromus rubens,1,-116.38861,33.28472,3125156961,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-03-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.95495,32.85761,3125158978,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-03-31T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.20494,32.63074,3125154984,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-03-19T00:00:00Z,NA,GBIF
Bromus rubens,1,-112.365,33.3847,2270599600,e05fd4c2-4d77-4c50-880e-1b22096af300,2009-03-27T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.06778,34.46,2422469392,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-04-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.896313,36.727535,1846516931,3c59bd42-7bfd-421b-8da4-275780390e4c,2009-04-29T00:00:00Z,NA,GBIF
Bromus rubens,1,-121.7353,39.7773,3059684970,b0515413-6d32-490a-83a0-f8c08f002c70,2009-04-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.43662,33.37454,3125151973,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.27801,32.61933,3125150976,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-12T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.25266,32.6171,3125158969,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-12T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.29161,33.29185,3125154972,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-09T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.3277,33.26167,3125149985,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-09T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.75103,33.19901,3125154976,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-29T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.8279,33.21313,3125021958,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-04T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.6284,33.2847,3125020969,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-22T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.45751,33.09646,3125158980,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-25T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.09405,32.89402,3125020985,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-11T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.63584,33.32678,3125023992,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-04T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.61491,33.25988,3125019983,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-22T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.24667,33.15278,3125027988,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-04-09T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.588889,34.092778,788557417,aab0cf80-0c64-11dd-84d1-b8a03c50a862,2009-04-29T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.451058,39.02835,2421708324,c267909d-184f-4138-9e67-a074d478d52b,2009-05-03T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.50781,33.39461,2422458113,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-05-06T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.1225,33.88062,4161540331,47fa2879-2a40-4c2f-9250-5bd9655c50c8,2009-05-05T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.33308,33.04689,3125028974,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-05-14T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.51453,33.08908,3125150987,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-05-01T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.88916,33.28273,3125152989,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2009-05-12T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.75556,34.2575,2422468541,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2009-06-12T00:00:00Z,NA,GBIF
Bromus rubens,1,-121.4697,38.4783,3059704635,b0515413-6d32-490a-83a0-f8c08f002c70,2009-10-13T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.17106,32.89923,3125152960,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-01-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.50972,33.34972,3125154959,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-02-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.00738,32.68718,3125156960,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-02-18T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.62861,35.06771,2430143709,9781ce05-2379-4a10-ab3b-c91346510df8,2008-03-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.904167,34.0075,2430296074,9781ce05-2379-4a10-ab3b-c91346510df8,2008-03-25T00:00:00Z,NA,GBIF
Bromus rubens,1,-114.4075,36.60361,2422443677,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-03-20T00:00:00Z,NA,GBIF
Bromus rubens,1,-115.49861,35.52333,2422440193,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-03-19T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.74358,33.82812,2422442865,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-03-25T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.945,33.2275,3125153956,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-06T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.43868,33.34376,3125026963,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.08139,32.71083,3125157967,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.87811,32.78453,3125152961,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-05T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.15044,32.85147,3125025970,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-27T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.96757,32.86889,3125019962,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-01T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.49528,33.20028,3125152969,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.45166,33.14366,3125151988,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-30T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.28736,32.85398,3125150991,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-31T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.00875,33.10974,3125025978,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.0055,33.12421,3125150006,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-03-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-113.437913,33.503584,2270598007,e05fd4c2-4d77-4c50-880e-1b22096af300,2008-03-21T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.439,33.4774,2270687167,e05fd4c2-4d77-4c50-880e-1b22096af300,2008-03-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.804,33.9943,2270688722,e05fd4c2-4d77-4c50-880e-1b22096af300,2008-03-22T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.802,33.9767,2270687818,e05fd4c2-4d77-4c50-880e-1b22096af300,2008-03-22T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.715,33.461944,2430531128,9781ce05-2379-4a10-ab3b-c91346510df8,2008-03-12T00:00:00Z,NA,GBIF
Bromus rubens,1,-114.50103,35.58081,1927795661,d415c253-4d61-4459-9d25-4015b9084fb0,2008-04-04T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.370648,38.998559,2421704818,c267909d-184f-4138-9e67-a074d478d52b,2008-04-27T00:00:00Z,30,GBIF
Bromus rubens,1,-120.736389,38.54,2421739138,c267909d-184f-4138-9e67-a074d478d52b,2008-04-30T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.156944,38.504722,2421774816,c267909d-184f-4138-9e67-a074d478d52b,2008-04-06T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.70889,33.73444,2422440494,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-04-01T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.69444,33.73833,2422438992,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-04-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.615,34.7725,2422442669,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-04-11T00:00:00Z,NA,GBIF
Bromus rubens,1,-115.43528,35.54444,2422443295,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-04-02T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.37025,36.23047,2422509265,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-04-10T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.315833,37.958889,2270178981,f56df26e-73f5-4d37-bfed-3d46c0834e82,2008-04-25T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.151111,38.209167,2418037634,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,2008-04-24T00:00:00Z,NA,GBIF
Bromus rubens,1,-120.3975,37.185278,2418049701,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,2008-04-11T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.1329,33.34695,4161536833,47fa2879-2a40-4c2f-9250-5bd9655c50c8,2008-04-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.949222,33.892306,1846549210,3c59bd42-7bfd-421b-8da4-275780390e4c,2008-04-05T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.961056,33.881111,1846549101,3c59bd42-7bfd-421b-8da4-275780390e4c,2008-04-13T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.56417,32.69457,3125023963,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-21T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.55849,32.73504,3125024963,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-22T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.5498,33.41163,3125021951,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-18T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.5534,33.38691,3125019956,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-18T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.35159,33.38007,3125158973,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-30T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.4997,32.69465,3125150980,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.12833,33.08389,3125021954,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.97886,32.93944,3125027965,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.46139,33.22389,3125021961,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-10T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.45922,33.20982,3125155974,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-05T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.64398,32.57519,3125157975,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.75909,32.9996,3125021962,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-11T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.34643,33.02814,3125158984,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-04-03T00:00:00Z,NA,GBIF
Bromus rubens,1,-112.243,33.3886,2270575987,e05fd4c2-4d77-4c50-880e-1b22096af300,2008-04-11T00:00:00Z,NA,GBIF
Bromus rubens,1,-113.38925,33.432868,2270598455,e05fd4c2-4d77-4c50-880e-1b22096af300,2008-04-11T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.3235,35.938583,2430448619,9781ce05-2379-4a10-ab3b-c91346510df8,2008-04-11T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.27876,34.87345,2430041772,9781ce05-2379-4a10-ab3b-c91346510df8,2008-05-06T00:00:00Z,NA,GBIF
Bromus rubens,1,-119.57351,34.77609,2430203274,9781ce05-2379-4a10-ab3b-c91346510df8,2008-05-06T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.25611,35.41861,2422447489,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-05-01T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.80889,34.39778,2422454315,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-05-05T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.6375,34.944722,3091219481,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2008-05-03T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.4202,34.06514,4161536870,47fa2879-2a40-4c2f-9250-5bd9655c50c8,2008-05-03T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.6266,32.7102,3125025959,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-05-07T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.14222,32.72596,3125158975,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-05-02T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.49504,33.21086,3125154973,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-05-10T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.86167,32.61111,3125152963,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-05-24T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.2138,33.0151,3125154982,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-05-01T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.338183,37.136967,2430479389,9781ce05-2379-4a10-ab3b-c91346510df8,2008-05-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.8996,34.7868,3059704583,b0515413-6d32-490a-83a0-f8c08f002c70,2008-06-05T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.9035,33.3845,3125020973,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-06-22T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.83356,33.24751,3125026974,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2008-07-20T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.32639,33.38806,2382640018,44525bc9-4412-441a-9890-1df3d289e3f6,2008-08-05T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.1914,33.4617,3053412470,ed3d96f2-db7b-48cd-9960-f871e7df7286,2008-08-07T00:00:00Z,300,GBIF
Bromus rubens,1,-117.92722,34.15361,2422456838,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2008-11-30T00:00:00Z,NA,GBIF
Bromus rubens,1,-112.701,33.9377,2270684895,e05fd4c2-4d77-4c50-880e-1b22096af300,2007-01-09T00:00:00Z,NA,GBIF
Bromus rubens,1,-113.244,33.7595,2270598588,e05fd4c2-4d77-4c50-880e-1b22096af300,2007-02-24T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.121694,38.597,2421696134,c267909d-184f-4138-9e67-a074d478d52b,2007-03-23T00:00:00Z,NA,GBIF
Bromus rubens,1,-115.45372,35.05208,2422446644,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2007-03-31T00:00:00Z,NA,GBIF
Bromus rubens,1,-113.77,37.29,3344470061,0fd9d08c-63c4-4b9a-8d0f-15a6202d88e2,2007-03-30T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.45078,33.27419,3125022972,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.47482,33.30302,3125158965,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.20444,33.13083,3125153961,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-19T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.41732,33.2347,3125150972,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.88249,32.85563,3125158968,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-23T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.79313,33.01973,3125154966,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-09T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.9313,33.2219,3125154969,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.28775,33.24874,3125153966,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-09T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.49667,33.03561,3125156957,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.92501,32.96114,3125027968,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-31T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.67806,32.57417,3125023980,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-03-30T00:00:00Z,NA,GBIF
Bromus rubens,1,-113.054188,33.695397,2270596939,e05fd4c2-4d77-4c50-880e-1b22096af300,2007-03-13T00:00:00Z,NA,GBIF
Bromus rubens,1,-113.047,33.7054,2270692128,e05fd4c2-4d77-4c50-880e-1b22096af300,2007-03-31T00:00:00Z,NA,GBIF
Bromus rubens,1,-113.96071,36.02028,3091227353,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2007-04-06T00:00:00Z,5,GBIF
Bromus rubens,1,-112.34804,36.22423,3091223577,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2007-04-19T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.957833,36.006917,1846478702,3c59bd42-7bfd-421b-8da4-275780390e4c,2007-04-03T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.353722,38.983139,2421696061,c267909d-184f-4138-9e67-a074d478d52b,2007-04-07T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.74917,34.80417,2422434304,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2007-04-19T00:00:00Z,NA,GBIF
Bromus rubens,1,-118.73003,34.81533,2422462828,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,2007-04-24T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.830417,34.811917,3091240698,e5d9d04e-ffd1-4395-9b10-76034f0c619c,2007-04-13T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.67111,32.86611,3125022963,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-19T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.37809,33.42383,3125154955,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-23T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.21333,32.68833,3125151969,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-06T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.6659,32.9923,3125150971,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.6657,32.9834,3125154963,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.10833,32.67389,3125156950,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-24T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.4153,33.4435,3125150974,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.15405,33.11329,3125158970,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.27639,33.17389,3125155961,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-27T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.06111,32.84167,3125024970,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-17T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.60785,32.87262,3125149983,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-26T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.39256,33.23869,3125157964,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-09T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.0072,32.9877,3125153971,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.45011,32.74654,3125026972,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-04-22T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.475,34.311667,3079208060,9aba7c73-533c-4366-a984-061fec0ebed7,2007-05-14T00:00:00Z,NA,GBIF
Bromus rubens,1,-111.8737,36.298633,1846515773,3c59bd42-7bfd-421b-8da4-275780390e4c,2007-05-06T00:00:00Z,NA,GBIF
Bromus rubens,1,-122.296389,40.225556,2418044254,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,2007-05-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.67278,32.6775,3125153953,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-08T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.62711,32.62411,3125155947,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-04T00:00:00Z,NA,GBIF
Bromus rubens,1,-117.46127,33.45152,3125028969,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-02T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.9461,33.03571,3125024966,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.784,33.3736,3125022974,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-28T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.74861,32.67528,3125028971,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-02T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.92154,33.06246,3125152954,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-15T00:00:00Z,NA,GBIF
Bromus rubens,1,-116.51152,32.67697,3125019953,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2007-05-05T00:00:00Z,NA,GBIF
