species,presence,x,y,date,accuracy,source
Bromus rubens,1,-116.0382367,34.06738127,2020-03-29,5,INaturalist
Bromus rubens,1,-112.0073778,33.56274667,2020-03-29,8,INaturalist
Bromus rubens,1,-113.5624422,33.79045433,2020-03-31,5,INaturalist
Bromus rubens,1,-113.7982881,36.95489111,2020-03-31,263,INaturalist
Bromus rubens,1,-110.9562528,32.378822220000004,2020-03-31,6,INaturalist
Bromus rubens,1,-116.1199093,33.9996817,2020-03-30,106,INaturalist
Bromus rubens,1,-114.975065,36.08865703,2020-03-31,6,INaturalist
Bromus rubens,1,-117.5828767,33.65778767,2020-03-21,357,INaturalist
Bromus rubens,1,-111.8142287,33.56886762,2020-04-03,5,INaturalist
Bromus rubens,1,-110.7171333,32.3119,2020-04-04,6,INaturalist
Bromus rubens,1,-119.1603916,34.57090323,2020-04-03,2,INaturalist
Bromus rubens,1,-117.6705867,34.13424717,2020-04-05,6,INaturalist
Bromus rubens,1,-110.7177888,37.47347943,2020-04-05,5,INaturalist
Bromus rubens,1,-120.2789778,35.40144444,2020-04-03,12,INaturalist
Bromus rubens,1,-122.61074670000001,37.879925,2020-04-03,5,INaturalist
Bromus rubens,1,-112.8198347,33.88338403,2020-04-06,4,INaturalist
Bromus rubens,1,-112.9323335,33.68759598,2020-04-07,20,INaturalist
Bromus rubens,1,-112.9476621,33.68423741,2020-04-07,4,INaturalist
Bromus rubens,1,-117.3193313,33.99047894,2020-04-08,5,INaturalist
Bromus rubens,1,-111.2362045,33.76350732,2020-04-09,12,INaturalist
Bromus rubens,1,-112.0992889,34.235925,2020-04-04,94,INaturalist
Bromus rubens,1,-114.7987332,36.01018639,2020-04-10,5,INaturalist
Bromus rubens,1,-120.996697,35.47546445,2020-04-10,228,INaturalist
Bromus rubens,1,-109.4954366,32.23301915,2020-04-11,3,INaturalist
Bromus rubens,1,-117.7971417,34.080925,2020-04-11,8,INaturalist
Bromus rubens,1,-111.5820617,33.49007833,2020-04-12,6,INaturalist
Bromus rubens,1,-110.9953889,32.38304167,2020-04-12,4,INaturalist
Bromus rubens,1,-110.719025,32.1479555,2020-04-12,12,INaturalist
Bromus rubens,1,-117.1937059,32.84712659,2020-04-11,4,INaturalist
Bromus rubens,1,-116.9421845,32.7308438,2020-04-11,215,INaturalist
Bromus rubens,1,-117.82399530000001,33.74198569,2020-04-13,7,INaturalist
Bromus rubens,1,-116.4461967,33.57361667,2020-04-14,5,INaturalist
Bromus rubens,1,-112.9691629,33.7824601,2020-04-14,4,INaturalist
Bromus rubens,1,-112.038743,33.3430879,2020-04-14,2,INaturalist
Bromus rubens,1,-116.0742722,34.11801667,2020-04-15,5,INaturalist
Bromus rubens,1,-114.6266186,36.42911031,2020-04-17,5,INaturalist
Bromus rubens,1,-115.3037571,36.00197213,2020-04-17,21,INaturalist
Bromus rubens,1,-120.8703543,35.30234415,2020-04-17,93,INaturalist
Bromus rubens,1,-116.5508168,34.16284293,2020-04-17,5,INaturalist
Bromus rubens,1,-117.01825,32.92886667,2020-04-17,5,INaturalist
Bromus rubens,1,-116.4176238,33.12619132,2020-04-18,122,INaturalist
Bromus rubens,1,-121.91358,37.90022,2020-04-18,64,INaturalist
Bromus rubens,1,-111.42795219999999,33.48028521,2019-03-31,5,INaturalist
Bromus rubens,1,-116.8243906,32.67211772,2020-04-17,266,INaturalist
Bromus rubens,1,-118.2988551,34.52503903,2020-04-20,176,INaturalist
Bromus rubens,1,-113.913416,36.9242682,2020-04-20,3,INaturalist
Bromus rubens,1,-115.4053415,36.05180912,2020-04-21,5,INaturalist
Bromus rubens,1,-112.6283182,34.03271165,2020-04-21,4,INaturalist
Bromus rubens,1,-118.9624734,34.14906539,2020-04-22,6,INaturalist
Bromus rubens,1,-111.9617615,33.67471259,2020-04-23,8,INaturalist
Bromus rubens,1,-115.3198382,36.24021544,2020-04-22,263,INaturalist
Bromus rubens,1,-116.6819359,33.88002054,2020-04-24,5,INaturalist
Bromus rubens,1,-116.0160583,34.02108898,2020-04-23,5,INaturalist
Bromus rubens,1,-117.4535634,33.30511031,2020-04-24,6,INaturalist
Bromus rubens,1,-118.2936732,34.24904703,2020-04-24,5,INaturalist
Bromus rubens,1,-118.7501243,34.25364078,2020-04-24,4,INaturalist
Bromus rubens,1,-117.0891493,32.89739734,2020-04-24,5,INaturalist
Bromus rubens,1,-117.755065,33.52728015,2020-04-24,18,INaturalist
Bromus rubens,1,-118.0132699,34.1006236,2020-04-24,223,INaturalist
Bromus rubens,1,-117.5870883,33.488125,2020-04-24,5,INaturalist
Bromus rubens,1,-116.8486639,33.13998889,2020-04-24,6,INaturalist
Bromus rubens,1,-117.8207608,33.90130509,2020-04-25,5,INaturalist
Bromus rubens,1,-117.1344377,32.97178381,2020-04-25,9,INaturalist
Bromus rubens,1,-116.9349986,33.22404917,2020-04-24,9,INaturalist
Bromus rubens,1,-117.83577,33.91303667,2020-04-26,10,INaturalist
Bromus rubens,1,-117.2425414,32.73384721,2020-04-26,15,INaturalist
Bromus rubens,1,-116.9818883,32.9399384,2020-04-26,3,INaturalist
Bromus rubens,1,-117.7118198,34.1091861,2020-04-26,261,INaturalist
Bromus rubens,1,-117.246285,32.69809646,2020-04-24,2,INaturalist
Bromus rubens,1,-117.2148441,32.94402183,2020-04-27,20,INaturalist
Bromus rubens,1,-116.9443275,32.63935652,2020-04-27,24,INaturalist
Bromus rubens,1,-116.403655,34.07752217,2020-04-26,10,INaturalist
Bromus rubens,1,-117.1241963,32.76908351,2020-04-27,65,INaturalist
Bromus rubens,1,-117.558815,33.65738,2020-04-27,15,INaturalist
Bromus rubens,1,-116.4498871,33.01412347,2020-04-24,2,INaturalist
Bromus rubens,1,-116.1662973,33.68575449,2020-04-30,3,INaturalist
Bromus rubens,1,-110.6423904,35.08549722,2020-04-30,5,INaturalist
Bromus rubens,1,-112.8775871,34.24418235,2020-04-30,9,INaturalist
Bromus rubens,1,-112.9287301,34.26838844,2020-04-30,4,INaturalist
Bromus rubens,1,-118.2045604,33.80351557,2020-04-26,43,INaturalist
Bromus rubens,1,-111.1181866,33.66333029,2020-05-01,7,INaturalist
Bromus rubens,1,-120.5365291,35.43294007,2020-04-30,1,INaturalist
Bromus rubens,1,-115.2173947,36.09049869,2020-05-01,5,INaturalist
Bromus rubens,1,-120.6581888,35.15149947,2020-05-02,6,INaturalist
Bromus rubens,1,-111.5907147,33.18146896,2020-05-02,11,INaturalist
Bromus rubens,1,-118.8839869,34.18539712,2020-05-02,10,INaturalist
Bromus rubens,1,-112.1154556,34.53189167,2020-05-02,12,INaturalist
Bromus rubens,1,-118.5641453,34.40234199,2020-05-05,63,INaturalist
Bromus rubens,1,-111.3651117,35.51918833,2020-05-07,5,INaturalist
Bromus rubens,1,-118.9965994,34.36588164,2020-05-08,6,INaturalist
Bromus rubens,1,-119.6397982,34.47308364,2020-05-13,6,INaturalist
Bromus rubens,1,-122.3684617,38.846395,2020-05-13,7,INaturalist
Bromus rubens,1,-119.1458362,34.41833,2020-05-15,26,INaturalist
Bromus rubens,1,-120.8681073,35.24858932,2020-05-17,61,INaturalist
Bromus rubens,1,-122.4765841,37.63808644,2020-05-21,48,INaturalist
Bromus rubens,1,-111.4073333,35.01756667,2020-05-21,5,INaturalist
Bromus rubens,1,-122.503455,37.85987167,2020-05-21,5,INaturalist
Bromus rubens,1,-118.1206111,34.20400577,2020-05-22,6,INaturalist
Bromus rubens,1,-118.5127975,34.05840169,2020-05-23,455,INaturalist
Bromus rubens,1,-118.7596324,34.45947892,2020-05-03,15,INaturalist
Bromus rubens,1,-115.8215297,33.75480861,2020-05-29,4,INaturalist
Bromus rubens,1,-111.7313879,35.00130432,2020-05-31,5,INaturalist
Bromus rubens,1,-110.7361833,32.66793,2020-05-31,5,INaturalist
Bromus rubens,1,-111.4648867,33.45571832,2016-03-13,1,INaturalist
Bromus rubens,1,-116.9699198,32.96630382,2020-06-12,2,INaturalist
Bromus rubens,1,-115.5245533,36.0432445,2020-06-13,5,INaturalist
Bromus rubens,1,-119.6287133,34.45471375,2020-06-14,24,INaturalist
Bromus rubens,1,-117.78048,33.55775,2020-06-16,4,INaturalist
Bromus rubens,1,-115.17402,35.56839667,2020-06-16,43,INaturalist
Bromus rubens,1,-112.1970667,34.64001111,2020-05-15,4,INaturalist
Bromus rubens,1,-115.5530167,37.39111667,2020-06-27,5,INaturalist
Bromus rubens,1,-117.9674694,37.41671389,2020-06-26,4,INaturalist
Bromus rubens,1,-115.263894,37.38656791,2020-07-17,16,INaturalist
Bromus rubens,1,-116.4767865,32.63128784,2020-08-13,5,INaturalist
Bromus rubens,1,-112.9459089,37.22548907,2020-06-17,118,INaturalist
Bromus rubens,1,-117.0454472,36.35920278,2020-08-30,11,INaturalist
Bromus rubens,1,-118.6859039,34.10710339,2020-09-01,5,INaturalist
Bromus rubens,1,-117.0346202,33.20721701,2020-09-14,2,INaturalist
Bromus rubens,1,-115.5287943,35.46535517,2020-09-15,36,INaturalist
Bromus rubens,1,-115.6377732,35.40744626,2020-09-16,11,INaturalist
Bromus rubens,1,-116.1981026,32.62676567,2020-09-19,5,INaturalist
Bromus rubens,1,-115.038265,37.204661,2020-09-21,3,INaturalist
Bromus rubens,1,-115.12677,37.34068,2020-09-21,3,INaturalist
Bromus rubens,1,-114.1426142,36.52269074,2020-09-27,10,INaturalist
Bromus rubens,1,-114.068996,36.532815,2020-09-27,3,INaturalist
Bromus rubens,1,-114.214018,36.292146,2020-09-27,3,INaturalist
Bromus rubens,1,-118.1174167,36.6188,2020-10-10,6,INaturalist
Bromus rubens,1,-111.5210103,36.8784195,2020-10-16,100,INaturalist
Bromus rubens,1,-115.4295625,36.05705713,2020-10-16,68,INaturalist
Bromus rubens,1,-116.2121883,34.06416383,2020-10-16,5,INaturalist
Bromus rubens,1,-114.6329912,35.99893133,2020-10-26,10,INaturalist
Bromus rubens,1,-116.9112238,32.84044619,2020-10-30,2,INaturalist
Bromus rubens,1,-111.7822717,34.84962833,2020-11-01,5,INaturalist
Bromus rubens,1,-117.7460167,36.48495833,2020-11-02,30,INaturalist
Bromus rubens,1,-115.79277,33.729705,2020-11-12,5,INaturalist
Bromus rubens,1,-115.45288,34.0944945,2020-11-21,5,INaturalist
Bromus rubens,1,-115.3722133,34.050975,2020-11-29,10,INaturalist
Bromus rubens,1,-113.459226,34.47380887,2020-11-30,4,INaturalist
Bromus rubens,1,-116.3636055,32.96941532,2020-12-17,161,INaturalist
Bromus rubens,1,-116.3400724,33.0507221,2020-12-21,4,INaturalist
Bromus rubens,1,-114.6070484,36.41464855,2020-12-24,5,INaturalist
Bromus rubens,1,-118.5250324,34.24493727,2021-01-17,195,INaturalist
Bromus rubens,1,-114.355134,37.083868,2021-01-14,3,INaturalist
Bromus rubens,1,-114.368086,37.098176,2021-01-14,3,INaturalist
Bromus rubens,1,-114.321969,37.196092,2021-01-14,3,INaturalist
Bromus rubens,1,-114.317121,37.215181,2021-01-14,3,INaturalist
Bromus rubens,1,-115.7482617,33.70733333,2021-01-23,200,INaturalist
Bromus rubens,1,-115.925195,33.74039167,2021-01-31,5,INaturalist
Bromus rubens,1,-115.17167,35.93144167,2021-02-05,4,INaturalist
Bromus rubens,1,-112.7953245,33.87804491,2021-02-09,4,INaturalist
Bromus rubens,1,-112.0666854,33.63689548,2021-02-10,4,INaturalist
Bromus rubens,1,-115.4498988,36.16606267,2015-03-30,46,INaturalist
Bromus rubens,1,-114.9140167,35.55609167,2021-02-07,4,INaturalist
Bromus rubens,1,-114.917495,35.97364667,2021-02-06,4,INaturalist
Bromus rubens,1,-110.9102033,32.42942,2021-02-15,5,INaturalist
Bromus rubens,1,-111.4118054,33.39279786,2021-01-31,31,INaturalist
Bromus rubens,1,-112.6778017,33.91508422,2021-02-20,4,INaturalist
Bromus rubens,1,-117.0283667,32.632145,2021-02-21,34,INaturalist
Bromus rubens,1,-116.4267367,33.41017833,2021-02-21,8,INaturalist
Bromus rubens,1,-117.1332544,32.78775194,2021-02-26,10,INaturalist
Bromus rubens,1,-116.1722766,33.95076195,2016-05-04,122,INaturalist
Bromus rubens,1,-121.19998,36.34187,2021-03-04,5,INaturalist
Bromus rubens,1,-112.5194311,33.57076235,2021-03-15,5,INaturalist
Bromus rubens,1,-112.0426778,33.71043833,2021-03-18,4,INaturalist
Bromus rubens,1,-110.6529167,32.26348056,2021-03-21,4,INaturalist
Bromus rubens,1,-111.3145083,33.53393373,2021-03-22,611,INaturalist
Bromus rubens,1,-117.5456083,33.56240833,2021-03-24,9,INaturalist
Bromus rubens,1,-112.0722667,33.42395992,2021-03-26,8,INaturalist
Bromus rubens,1,-116.973758,33.122016,2021-03-27,228,INaturalist
Bromus rubens,1,-113.6118383,34.70383,2021-03-25,4,INaturalist
Bromus rubens,1,-112.7005665,32.01493443,2021-03-28,30,INaturalist
Bromus rubens,1,-112.0661113,34.25678418,2021-03-29,4,INaturalist
Bromus rubens,1,-116.5935367,33.99669667,2021-03-31,12,INaturalist
Bromus rubens,1,-117.2443207,33.16182006,2021-04-01,9,INaturalist
Bromus rubens,1,-117.9390861,34.13847237,2021-04-01,125,INaturalist
Bromus rubens,1,-116.2193,33.48984444,2021-04-01,5,INaturalist
Bromus rubens,1,-117.1956334,32.86710292,2021-04-03,5,INaturalist
Bromus rubens,1,-119.5950602,35.05743825,2021-04-01,61,INaturalist
Bromus rubens,1,-111.7054648,34.54000844,2021-04-06,4,INaturalist
Bromus rubens,1,-116.8166204,32.70256465,2021-04-07,6,INaturalist
Bromus rubens,1,-111.8147591,33.88955989,2021-04-08,3,INaturalist
Bromus rubens,1,-117.0182487,32.98627275,2021-04-06,2,INaturalist
Bromus rubens,1,-117.6270095,33.7527477,2021-04-08,4,INaturalist
Bromus rubens,1,-117.7866606,33.84464531,2021-04-09,171,INaturalist
Bromus rubens,1,-117.6580722,33.69940278,2021-04-10,4,INaturalist
Bromus rubens,1,-119.5936772,34.45845428,2021-04-10,76,INaturalist
Bromus rubens,1,-121.4294953,36.24830008,2021-04-10,3,INaturalist
Bromus rubens,1,-117.6768506,33.75318298,2021-04-11,4,INaturalist
Bromus rubens,1,-116.3577063,33.01900263,2021-04-13,4,INaturalist
Bromus rubens,1,-119.6704601,34.44674624,2021-04-12,14,INaturalist
Bromus rubens,1,-110.642525,32.22615,2021-04-14,5,INaturalist
Bromus rubens,1,-117.2449117,32.86946167,2021-04-14,4,INaturalist
Bromus rubens,1,-118.1924217,34.66578333,2021-04-17,4,INaturalist
Bromus rubens,1,-119.6938028,34.47161668,2021-04-17,8,INaturalist
Bromus rubens,1,-116.671325,34.01050555,2021-04-07,4,INaturalist
Bromus rubens,1,-118.441155,32.86998,2021-04-18,4,INaturalist
Bromus rubens,1,-110.8548696,32.32198173,2021-04-19,65,INaturalist
Bromus rubens,1,-117.6024083,33.64862833,2021-04-19,4,INaturalist
Bromus rubens,1,-111.9888891,33.37308059,2021-04-18,224,INaturalist
Bromus rubens,1,-117.58667,36.69682,2021-04-19,5,INaturalist
Bromus rubens,1,-111.5163749,33.73111039,2021-04-19,8,INaturalist
Bromus rubens,1,-111.4835442,33.90832554,2021-04-19,4,INaturalist
Bromus rubens,1,-111.8666305,33.97097852,2021-04-17,76,INaturalist
Bromus rubens,1,-117.75035,33.79950333,2021-04-21,43,INaturalist
Bromus rubens,1,-117.736735,33.54219421,2021-04-21,31,INaturalist
Bromus rubens,1,-117.7526962,33.85427742,2021-04-22,4,INaturalist
Bromus rubens,1,-110.937295,33.598125,2021-04-22,6,INaturalist
Bromus rubens,1,-117.8420425,33.5760834,2021-04-17,195,INaturalist
Bromus rubens,1,-117.8258018,33.63806941,2021-04-23,5,INaturalist
Bromus rubens,1,-116.3023143,32.94283207,2021-04-23,5,INaturalist
Bromus rubens,1,-111.9002266,34.74722729,2021-04-23,5,INaturalist
Bromus rubens,1,-118.175125,34.699345,2021-04-22,3,INaturalist
Bromus rubens,1,-111.795344,33.78443917,2021-04-24,3,INaturalist
Bromus rubens,1,-122.6895776,38.57110492,2021-04-24,7,INaturalist
Bromus rubens,1,-122.5086679,38.4564788,2021-04-20,47,INaturalist
Bromus rubens,1,-109.3670417,32.845395,2021-04-22,4,INaturalist
Bromus rubens,1,-120.4370084,34.7107493,2021-04-26,4,INaturalist
Bromus rubens,1,-118.22232,34.10172783,2021-04-26,4,INaturalist
Bromus rubens,1,-114.445422,36.836271000000004,2021-04-15,3,INaturalist
Bromus rubens,1,-111.8063727,34.80582048,2021-04-28,5,INaturalist
Bromus rubens,1,-112.0586594,34.68440326,2021-04-29,8,INaturalist
Bromus rubens,1,-121.4769864,37.02217291,2021-04-24,518,INaturalist
Bromus rubens,1,-116.852661,33.88314041,2021-04-30,5,INaturalist
Bromus rubens,1,-111.9986931,33.55273245,2021-04-30,5,INaturalist
Bromus rubens,1,-110.2275454,32.51086372,2021-04-30,8,INaturalist
Bromus rubens,1,-117.2074924,32.83617827,2021-04-30,7,INaturalist
Bromus rubens,1,-117.1533354,32.96533893,2021-04-30,21,INaturalist
Bromus rubens,1,-117.6531367,33.64708333,2021-04-30,6,INaturalist
Bromus rubens,1,-117.2758717,33.17347167,2021-04-30,5,INaturalist
Bromus rubens,1,-116.6528305,33.98324552,2021-05-01,5,INaturalist
Bromus rubens,1,-116.652101,33.973836,2021-05-01,5,INaturalist
Bromus rubens,1,-112.0007703,33.5431749,2021-05-01,6,INaturalist
Bromus rubens,1,-122.5989328,38.53153596,2021-05-01,5,INaturalist
Bromus rubens,1,-117.7677536,33.6513696,2021-05-01,13,INaturalist
Bromus rubens,1,-118.7985167,34.39481333,2021-05-01,200,INaturalist
Bromus rubens,1,-116.799194,32.74583467,2021-05-02,5,INaturalist
Bromus rubens,1,-117.305145,33.98493667,2021-05-02,5,INaturalist
Bromus rubens,1,-111.3108825,34.24155862,2021-05-02,8,INaturalist
Bromus rubens,1,-117.267265,33.00447577,2021-05-02,5,INaturalist
Bromus rubens,1,-117.6755995,34.21159239,2021-04-25,22,INaturalist
Bromus rubens,1,-122.5145417,37.993475,2021-05-01,5,INaturalist
Bromus rubens,1,-117.219825,33.08481667,2021-05-02,3,INaturalist
Bromus rubens,1,-121.4874877,37.4043521,2021-05-03,6,INaturalist
Bromus rubens,1,-111.7321272,33.43723168,2021-05-03,165,INaturalist
Bromus rubens,1,-117.8495028,33.60633889,2021-05-02,4,INaturalist
Bromus rubens,1,-110.9180278,32.3644823,2021-05-02,196,INaturalist
Bromus rubens,1,-119.4366538,37.17906429,2021-05-05,8,INaturalist
Bromus rubens,1,-114.8499985,39.20000076,2021-05-05,90,INaturalist
Bromus rubens,1,-116.6229199,32.82815391,2021-05-01,15,INaturalist
Bromus rubens,1,-120.8485944,36.35454444,2021-05-02,4,INaturalist
Bromus rubens,1,-118.9346894,34.04539757,2021-05-03,5,INaturalist
Bromus rubens,1,-117.860275,33.64006167,2021-05-03,5,INaturalist
Bromus rubens,1,-121.6700618,37.37614634,2021-05-07,5,INaturalist
Bromus rubens,1,-122.5625,38.48618333,2021-05-01,10,INaturalist
Bromus rubens,1,-121.6695485,36.57290807,2021-05-08,4,INaturalist
Bromus rubens,1,-118.3218084,34.48847658,2021-05-02,22,INaturalist
Bromus rubens,1,-117.3808213,33.87761857,2021-05-12,85,INaturalist
Bromus rubens,1,-121.6866739,36.57160061,2021-05-13,5,INaturalist
Bromus rubens,1,-117.0598327,34.0434222,2021-05-14,125,INaturalist
Bromus rubens,1,-117.8105798,33.65680507,2021-05-14,168,INaturalist
Bromus rubens,1,-117.1076972,32.55087,2021-05-15,20,INaturalist
Bromus rubens,1,-117.3249667,34.18676667,2021-05-14,4,INaturalist
Bromus rubens,1,-117.7015935,33.75760374,2021-05-16,4,INaturalist
Bromus rubens,1,-119.4201583,37.19661667,2021-05-17,5,INaturalist
Bromus rubens,1,-118.047472,33.69607591,2021-05-18,174,INaturalist
Bromus rubens,1,-117.6131468,33.79556481,2021-05-18,6,INaturalist
Bromus rubens,1,-119.2410562,34.18528634,2021-05-20,65,INaturalist
Bromus rubens,1,-118.30787,34.21348833,2021-05-20,8,INaturalist
Bromus rubens,1,-118.5599836,35.225048,2021-05-23,104,INaturalist
Bromus rubens,1,-111.6225898,33.88098496,2021-05-23,5,INaturalist
Bromus rubens,1,-122.1536364,37.41546177,2021-05-20,9,INaturalist
Bromus rubens,1,-117.7601417,33.681305,2021-05-25,10,INaturalist
Bromus rubens,1,-117.0887612,32.632605,2021-05-11,8,INaturalist
Bromus rubens,1,-121.0235972,35.509025,2021-05-31,4,INaturalist
Bromus rubens,1,-122.2684534,37.4012985,2021-05-31,6,INaturalist
Bromus rubens,1,-122.2798833,37.46495,2021-06-02,6,INaturalist
Bromus rubens,1,-117.005466,34.09007321,2021-06-06,7,INaturalist
Bromus rubens,1,-117.1327528,32.80228,2021-04-15,5,INaturalist
Bromus rubens,1,-118.4334338,34.10578544,2021-06-27,4,INaturalist
Bromus rubens,1,-114.848311,35.744234,2021-06-28,3,INaturalist
Bromus rubens,1,-117.6503766,33.69262546,2021-07-30,8,INaturalist
Bromus rubens,1,-118.0875083,33.73649592,2021-08-08,5,INaturalist
Bromus rubens,1,-119.2257383,34.28683833,2021-10-07,22,INaturalist
Bromus rubens,1,-115.444825,35.84615833,2021-10-07,4,INaturalist
Bromus rubens,1,-114.7713535,35.65927839,2021-10-27,5,INaturalist
Bromus rubens,1,-118.8090133,34.233545,2021-10-19,5,INaturalist
Bromus rubens,1,-119.3466033,34.87949667,2021-11-22,4,INaturalist
Bromus rubens,1,-114.9607467,36.31558,2021-11-26,4,INaturalist
Bromus rubens,1,-116.6260217,34.01166112,2019-04-19,5,INaturalist
Bromus rubens,1,-111.5736762,33.54631999,2020-03-08,295,INaturalist
Bromus rubens,1,-112.1721752,34.21528674,2020-03-29,34,INaturalist
Bromus rubens,1,-111.4942732,33.79808526,2020-04-05,46,INaturalist
Bromus rubens,1,-116.7280876,36.2189396,2021-12-08,334,INaturalist
Bromus rubens,1,-116.4354383,33.319625,2022-01-12,7,INaturalist
Bromus rubens,1,-114.1987367,36.5937184,2022-01-17,4,INaturalist
Bromus rubens,1,-116.7161717,36.23800333,2022-01-20,4,INaturalist
Bromus rubens,1,-110.6946944,32.33398056,2022-01-16,4,INaturalist
Bromus rubens,1,-120.6944782,35.70705459,2022-01-26,9,INaturalist
Bromus rubens,1,-120.1283278,35.99461333,2022-02-01,26,INaturalist
Bromus rubens,1,-117.080375,32.71967833,2022-02-06,3,INaturalist
Bromus rubens,1,-112.0101167,33.57640833,2022-02-18,10,INaturalist
Bromus rubens,1,-117.2112117,32.91048,2022-02-20,4,INaturalist
Bromus rubens,1,-111.372828,33.9840852,2022-02-20,15,INaturalist
Bromus rubens,1,-110.978395,37.42547167,2021-05-01,8,INaturalist
Bromus rubens,1,-112.0318138,33.70936667,2022-02-22,8,INaturalist
Bromus rubens,1,-113.6449301,36.96908753,2022-02-25,42,INaturalist
Bromus rubens,1,-121.8499361,37.22873889,2022-02-25,5,INaturalist
Bromus rubens,1,-117.6027128,33.75922715,2022-02-25,4,INaturalist
Bromus rubens,1,-116.742705,33.41846167,2022-02-28,4,INaturalist
Bromus rubens,1,-116.7627649,33.40979274,2022-02-28,174,INaturalist
Bromus rubens,1,-116.6130667,34.00168888,2022-02-28,24,INaturalist
Bromus rubens,1,-117.6752346,33.87498576,2022-03-01,36,INaturalist
Bromus rubens,1,-117.2713917,33.01252778,2022-03-01,4,INaturalist
Bromus rubens,1,-120.8274105,36.91851104,2022-03-01,4,INaturalist
Bromus rubens,1,-121.9229077,37.84061947,2022-03-06,8,INaturalist
Bromus rubens,1,-119.1895572,34.97925772,2022-03-05,9,INaturalist
Bromus rubens,1,-116.0625222,33.9972,2022-03-07,5,INaturalist
Bromus rubens,1,-117.1388827,34.09555924,2022-03-09,71,INaturalist
Bromus rubens,1,-117.1416169,32.73332102,2022-03-09,4,INaturalist
Bromus rubens,1,-116.42475,33.37202,2022-03-09,6,INaturalist
Bromus rubens,1,-118.4644472,37.41240556,2022-03-11,4,INaturalist
Bromus rubens,1,-113.628005,37.091061,2022-03-12,75,INaturalist
Bromus rubens,1,-122.3414783,38.82537833,2022-03-12,3,INaturalist
Bromus rubens,1,-118.5671833,34.10595283,2022-03-13,4,INaturalist
Bromus rubens,1,-118.2427889,37.29095,2022-03-13,4,INaturalist
Bromus rubens,1,-113.9158448,36.9982694,2022-03-15,5,INaturalist
Bromus rubens,1,-116.4156144,33.36651573,2022-03-09,624,INaturalist
Bromus rubens,1,-117.2597717,32.93471167,2022-03-17,4,INaturalist
Bromus rubens,1,-110.683175,32.1327555,2022-03-17,20,INaturalist
Bromus rubens,1,-111.8230151,33.90280222,2022-03-05,5,INaturalist
Bromus rubens,1,-121.6723489,36.59717391,2022-03-18,4,INaturalist
Bromus rubens,1,-117.2083133,32.77001604,2022-03-18,225,INaturalist
Bromus rubens,1,-110.7242967,32.16398617,2022-03-19,7,INaturalist
Bromus rubens,1,-117.5550411,33.54154873,2022-03-20,4,INaturalist
Bromus rubens,1,-117.5638568,33.54979493,2022-03-20,2,INaturalist
Bromus rubens,1,-117.6219101,33.62171173,2022-03-21,59,INaturalist
Bromus rubens,1,-117.6278617,33.51634667,2022-03-22,4,INaturalist
Bromus rubens,1,-111.8767386,33.76456558,2022-03-23,8,INaturalist
Bromus rubens,1,-118.414505,33.37386111,2022-03-23,7,INaturalist
Bromus rubens,1,-109.5057399,32.23768246,2022-03-21,5,INaturalist
Bromus rubens,1,-119.2539583,34.46508833,2022-03-24,7,INaturalist
Bromus rubens,1,-118.4798615,33.44523572,2022-03-25,4,INaturalist
Bromus rubens,1,-109.6432417,37.29445333,2022-03-26,4,INaturalist
Bromus rubens,1,-117.6204071,33.63001708,2022-03-27,5,INaturalist
Bromus rubens,1,-119.3001361,34.43211234,2022-03-27,8,INaturalist
Bromus rubens,1,-121.6916717,36.59951333,2022-03-27,4,INaturalist
Bromus rubens,1,-113.256355,37.19868833,2022-03-28,11,INaturalist
Bromus rubens,1,-119.989139,36.02912253,2022-03-29,6,INaturalist
Bromus rubens,1,-117.2312967,33.82785577,2022-03-29,23,INaturalist
Bromus rubens,1,-115.4322701,36.01232541,2022-03-30,4,INaturalist
Bromus rubens,1,-112.3322373,34.64917262,2022-03-30,19,INaturalist
Bromus rubens,1,-119.1735082,34.44266328,2022-03-30,22,INaturalist
Bromus rubens,1,-117.250908,32.92677152,2022-04-01,15,INaturalist
Bromus rubens,1,-117.2568334,32.91735701,2022-04-01,15,INaturalist
Bromus rubens,1,-117.3051533,33.28868,2022-04-02,4,INaturalist
Bromus rubens,1,-117.2231367,32.963075,2022-04-03,4,INaturalist
Bromus rubens,1,-115.2759778,36.44181944,2022-03-26,4,INaturalist
Bromus rubens,1,-119.0501235,34.16396208,2022-04-04,5,INaturalist
Bromus rubens,1,-117.2041867,32.96550333,2022-04-05,4,INaturalist
Bromus rubens,1,-117.1558206,33.02786933,2022-04-06,10,INaturalist
Bromus rubens,1,-109.1891558,33.32011182,2022-04-05,311,INaturalist
Bromus rubens,1,-115.6083,35.288195,2022-04-04,5,INaturalist
Bromus rubens,1,-121.7954847,36.64803104,2022-04-07,6,INaturalist
Bromus rubens,1,-110.7247485,32.24117467,2022-04-06,129,INaturalist
Bromus rubens,1,-110.0767667,33.09796383,2022-04-08,91,INaturalist
Bromus rubens,1,-120.8806083,35.25834667,2022-04-03,13,INaturalist
Bromus rubens,1,-111.4640874,33.86058182,2022-04-09,302,INaturalist
Bromus rubens,1,-117.1134884,32.9925964,2022-04-09,300,INaturalist
Bromus rubens,1,-117.2520589,32.99419012,2022-04-10,36,INaturalist
Bromus rubens,1,-115.4488161,36.01304714,2022-04-08,61,INaturalist
